student_id,name,branch,cgpa,avg_test_score,technical_score,aptitude_score,num_projects,num_internships,skills,placed,company,salary
S03751,Aditi,MECH,7.2,75.08,72.53,67.3,3,1,"Python, AutoCAD",1,Accenture,852549
S03752,Nikhil,CIVIL,5.93,71.13,78.48,59.16,1,2,"AutoCAD, Revit, STAAD",0,,0
S03753,Rishabh,CSE,8.05,69.42,82.66,73.14,1,0,"CSS, Node, ML",1,Accenture,849139
S03754,Sameer,ECE,7.32,57.59,70.19,81.08,3,0,"VLSI, MATLAB",1,Accenture,1222112
S03755,Rahul,CSE,7.68,71.53,88.18,57.43,2,1,"Express, Python, DL",1,Deloitte,879866
S03756,Aisha,CSE,7.79,71.85,85.67,78.7,3,3,"CSS, Python, React, ML",1,Deloitte,821409
S03757,Rishabh,CSE,7.45,71.02,79.96,72.4,2,1,"CSS, HTML, C++, Java",1,Accenture,734892
S03758,Amit,CSE,7.16,74.0,90.17,78.21,3,1,"React, DL",1,TCS,563266
S03759,Rishabh,IT,6.93,76.95,71.75,67.09,2,1,"Python, CSS, HTML, SQL",1,Wipro,444042
S03760,Nikhil,MECH,6.85,59.02,61.46,78.45,4,0,"Python, SolidWorks, AutoCAD, MATLAB",1,TCS,527510
S03761,Sameer,CSE,8.38,67.83,74.83,61.65,2,1,"DL, C++, ML",1,Deloitte,790052
S03762,Aisha,ECE,8.52,75.16,61.82,49.81,4,0,"Embedded, Verilog, C, Python",1,TCS,568903
S03763,Aisha,IT,7.74,67.32,67.24,52.55,2,0,"JavaScript, Java, React",0,,0
S03764,Aarav,CSE,8.14,79.59,77.84,63.97,3,1,"HTML, Express, Node, SQL",1,Accenture,937765
S03765,Riya,IT,7.48,70.9,86.88,50.65,2,0,"Java, Express",0,,0
S03766,Rohan,CSE,7.28,50.45,83.87,88.6,4,2,"DataScience, CSS, Java",1,Accenture,714335
S03767,Aisha,IT,6.98,78.39,76.13,69.01,4,0,"SQL, HTML, React",0,,0
S03768,Priya,IT,6.64,68.83,68.37,81.03,4,1,"HTML, Express, Node",1,TCS,488365
S03769,Aisha,CSE,7.73,52.3,96.15,79.44,3,1,"Node, Express, React",1,Accenture,950956
S03770,Aarav,CSE,7.88,67.48,94.55,70.08,2,3,"Express, Java, Node",1,Adobe,2724759
S03771,Vihaan,IT,7.78,57.32,71.13,100.0,3,1,"Java, React, Express",1,Accenture,884616
S03772,Sameer,CIVIL,8.23,77.53,64.37,100.0,6,0,"Surveying, Revit, AutoCAD",1,TCS,430783
S03773,Shreya,CSE,7.29,69.64,82.71,86.7,3,1,"SQL, Python, ML, DataScience",1,Infosys,642125
S03774,Vikram,ECE,7.17,60.76,50.11,59.14,6,1,"Verilog, C++, Python",0,,0
S03775,Sneha,ECE,8.15,78.11,80.95,87.2,2,0,"C++, Verilog",1,Accenture,1038941
S03776,Aarav,CIVIL,8.47,74.59,64.22,49.02,4,0,"Revit, AutoCAD, STAAD",0,,0
S03777,Nikhil,MECH,6.9,67.64,73.35,86.76,3,1,"SolidWorks, Python, AutoCAD, MATLAB",1,TCS,616482
S03778,Vikram,IT,8.28,57.54,91.38,39.33,4,0,"JavaScript, SQL, Java",1,Accenture,1213390
S03779,Riya,ECE,7.36,61.58,68.34,66.17,3,0,"C, Verilog",1,TCS,429527
S03780,Riya,MECH,6.53,61.43,70.37,84.51,2,0,"Python, SolidWorks, MATLAB",1,TCS,619613
S03781,Amit,IT,6.36,77.46,82.76,74.62,3,1,"Express, Java",1,Infosys,336401
S03782,Karan,CSE,8.27,53.19,83.85,52.26,5,0,"DL, Express",1,Accenture,1113564
S03783,Aditi,CSE,7.91,69.53,93.33,72.04,2,0,"Express, HTML, Node, Java",1,Accenture,1298504
S03784,Nikhil,MECH,7.8,67.5,58.93,74.63,6,1,"Python, MATLAB, AutoCAD, SolidWorks",0,,0
S03785,Diya,MECH,6.63,80.36,56.2,72.46,0,1,"SolidWorks, AutoCAD, Python",0,,0
S03786,Diya,CSE,8.24,72.33,68.0,65.11,0,0,"Java, SQL, C++, Node",0,,0
S03787,Vikram,IT,8.47,75.35,88.23,80.26,2,1,"SQL, JavaScript",1,Adobe,2446722
S03788,Ananya,IT,6.9,64.75,73.14,83.74,4,2,"Node, Python",1,TCS,644221
S03789,Sameer,CSE,7.81,57.69,86.84,68.15,2,1,"C++, Node, React",1,Accenture,938927
S03790,Rahul,CIVIL,8.29,66.75,43.15,88.24,3,0,"Revit, Surveying",0,,0
S03791,Priya,CSE,7.55,77.77,75.34,68.12,3,1,"DL, DataScience, Java",1,Accenture,1354695
S03792,Ananya,CSE,6.68,77.75,73.15,64.12,2,2,"C++, SQL, Java",1,TCS,489154
S03793,Neha,IT,7.94,65.69,72.21,86.28,2,0,"SQL, JavaScript, Express",1,IBM,882213
S03794,Shreya,ECE,6.16,61.39,98.74,85.85,1,0,"Python, C++, MATLAB",1,Tech Mahindra,358781
S03795,Rohan,CSE,8.01,59.43,79.12,62.56,3,1,"Node, DataScience",1,Accenture,1055638
S03796,Rahul,ECE,6.52,68.63,72.61,60.82,2,0,"VLSI, Python",0,,0
S03797,Pooja,IT,7.47,71.37,56.11,91.17,2,1,"JavaScript, CSS",1,TCS,493648
S03798,Shreya,CSE,6.94,84.73,85.95,68.77,6,1,"HTML, CSS, DataScience, SQL",1,Wipro,614887
S03799,Amit,CSE,9.36,71.23,81.67,70.04,4,2,"Express, Python, React, C++",1,Meta,2500821
S03800,Rohan,IT,8.48,76.14,73.44,66.97,3,1,"HTML, Node",1,Accenture,902614
S03801,Rahul,CSE,7.73,62.2,88.91,85.86,3,2,"React, Express, SQL",1,Accenture,1064934
S03802,Rishabh,CIVIL,8.33,70.42,73.01,95.73,1,0,"Revit, AutoCAD, Surveying, STAAD",1,Accenture,1229392
S03803,Priya,MECH,6.25,71.4,64.33,70.84,3,2,"SolidWorks, AutoCAD, Python",1,Wipro,334163
S03804,Shreya,CIVIL,7.22,68.59,57.4,99.01,6,1,"AutoCAD, Revit, STAAD, Surveying",1,TCS,519729
S03805,Aarav,CSE,8.11,69.78,86.21,63.35,4,2,"Node, DataScience, Express, ML",1,Amazon,2990751
S03806,Vikram,CIVIL,7.8,71.26,76.86,66.61,1,1,"STAAD, Surveying, AutoCAD, Revit",1,Accenture,1180232
S03807,Diya,IT,7.34,74.81,61.36,78.08,1,1,"SQL, React",0,,0
S03808,Nikhil,CSE,8.09,81.69,96.84,60.2,6,2,"React, HTML",1,Adobe,1886343
S03809,Aisha,CSE,7.42,47.34,84.87,77.92,1,2,"DataScience, Python, DL, Java",1,Accenture,1277279
S03810,Rohan,CSE,8.36,81.14,79.91,63.78,3,1,"Node, HTML, React",1,Accenture,842563
S03811,Priya,ECE,7.41,52.89,60.77,51.47,1,2,"Verilog, Python, C++",0,,0
S03812,Aarav,IT,5.77,73.09,63.88,49.09,4,1,"React, CSS",0,,0
S03813,Aditi,CSE,7.49,93.56,88.97,66.11,1,1,"SQL, Node, Python, C++",1,Accenture,1336548
S03814,Pooja,ECE,7.32,69.57,64.81,75.01,3,3,"Embedded, C, MATLAB",1,TCS,591595
S03815,Aditi,CSE,7.09,71.8,84.57,53.67,1,0,"Python, HTML",0,,0
S03816,Vikram,IT,8.69,66.9,85.63,72.14,1,1,"SQL, Node, Java, HTML",1,Accenture,1091537
S03817,Vikram,IT,8.08,76.67,60.24,72.18,3,1,"Java, JavaScript, Node",1,TCS,598940
S03818,Aarav,MECH,6.82,73.62,84.47,67.99,0,3,"Python, AutoCAD, SolidWorks",1,TCS,393983
S03819,Diya,MECH,8.0,63.24,49.62,58.89,1,0,"Python, AutoCAD",0,,0
S03820,Rahul,IT,7.56,68.86,78.63,72.88,1,1,"SQL, Node, CSS",0,,0
S03821,Aarav,IT,6.99,58.82,51.91,68.29,0,2,"HTML, SQL",0,,0
S03822,Priya,IT,7.68,68.81,67.12,81.78,6,0,"HTML, SQL",1,Accenture,1064587
S03823,Amit,MECH,6.47,65.81,61.45,54.49,2,0,"MATLAB, Python",0,,0
S03824,Diya,CSE,7.69,71.37,77.91,71.37,4,0,"ML, SQL, CSS",1,Deloitte,1084539
S03825,Aditi,CSE,7.09,62.9,75.8,54.74,2,0,"C++, DL, DataScience, React",0,,0
S03826,Shreya,CSE,6.39,67.86,81.11,67.16,0,2,"DL, React, Java",0,,0
S03827,Ananya,IT,5.31,70.09,72.11,56.86,3,3,"JavaScript, Express, HTML, React",0,,0
S03828,Neha,IT,8.34,70.78,64.41,58.99,0,3,"React, HTML, Express",0,,0
S03829,Sameer,MECH,7.67,72.74,76.56,69.95,3,1,"Python, AutoCAD, SolidWorks",1,Deloitte,1359415
S03830,Sameer,CSE,5.15,68.26,76.49,63.21,1,2,"React, HTML",0,,0
S03831,Amit,IT,5.3,62.13,73.82,87.6,3,2,"JavaScript, Java, HTML",1,Infosys,341576
S03832,Pooja,MECH,7.09,70.82,40.17,84.15,4,2,"SolidWorks, AutoCAD, Python",1,TCS,437333
S03833,Sneha,MECH,8.64,68.21,67.86,79.66,6,0,"SolidWorks, MATLAB, Python, AutoCAD",1,Deloitte,1089825
S03834,Vihaan,IT,6.92,80.25,89.65,79.42,3,0,"Node, Python, SQL",1,Wipro,541182
S03835,Aditi,IT,6.16,81.51,62.71,71.56,3,3,"SQL, HTML",1,Tech Mahindra,437879
S03836,Vikram,CSE,5.96,56.28,96.01,85.66,0,2,"React, ML",1,TCS,427075
S03837,Priya,CIVIL,7.27,76.17,66.59,66.47,3,2,"STAAD, AutoCAD, Revit, Surveying",1,Accenture,764214
S03838,Neha,CSE,8.04,78.18,83.74,95.43,6,1,"Node, CSS, Java, Python",1,Amazon,1529919
S03839,Rishabh,CIVIL,7.06,56.54,62.71,58.69,2,1,"Surveying, Revit, STAAD",0,,0
S03840,Aarav,ECE,7.49,75.79,63.91,56.45,3,1,"MATLAB, C, Python, VLSI",1,TCS,515265
S03841,Ananya,IT,7.56,78.96,77.74,53.26,3,1,"SQL, JavaScript, Java, CSS",1,Accenture,1343766
S03842,Amit,CSE,7.89,60.5,63.22,55.35,3,1,"Node, ML",0,,0
S03843,Riya,IT,6.52,67.64,85.83,50.45,3,1,"SQL, Node",1,TCS,431959
S03844,Amit,IT,7.35,71.86,80.85,72.57,2,0,"HTML, Node",1,Accenture,1270008
S03845,Aarav,CSE,6.93,75.7,63.27,80.25,3,1,"Node, Java, DataScience",1,TCS,497358
S03846,Sameer,ECE,6.73,60.12,67.77,70.41,1,1,"C++, Python, Verilog",0,,0
S03847,Rishabh,CIVIL,6.47,81.57,72.94,53.38,3,1,"Surveying, STAAD",1,Tech Mahindra,434716
S03848,Sameer,IT,7.74,49.71,93.49,64.36,0,0,"HTML, Python, Java",0,,0
S03849,Ananya,ECE,7.72,83.24,45.87,80.1,5,3,"C, C++, Embedded",1,Wipro,420770
S03850,Karan,CSE,8.64,75.5,62.9,65.9,4,2,"Java, Node, ML, C++",1,TCS,442053
S03851,Sneha,IT,7.78,63.78,67.25,60.42,3,0,"React, HTML",1,Tech Mahindra,534908
S03852,Diya,CSE,9.51,78.64,92.4,51.83,1,0,"Python, C++, Java",0,,0
S03853,Karan,ECE,6.81,59.52,68.73,64.93,4,1,"Python, Embedded, Verilog",1,TCS,642658
S03854,Vihaan,CIVIL,7.2,71.15,68.63,61.57,4,1,"STAAD, AutoCAD, Revit",1,Accenture,1200497
S03855,Diya,ECE,7.42,72.39,59.75,68.96,3,1,"Python, MATLAB, Verilog, VLSI",1,TCS,513893
S03856,Vihaan,CSE,7.23,72.36,77.96,75.72,6,2,"Node, ML",1,Accenture,1124130
S03857,Nikhil,IT,8.59,61.6,79.28,66.61,1,1,"CSS, HTML",1,Accenture,832396
S03858,Aarav,IT,6.98,65.04,81.48,72.22,3,1,"Express, Java",1,TCS,537508
S03859,Priya,IT,7.29,71.27,83.9,75.66,3,1,"React, Python, HTML, Java",1,Accenture,703091
S03860,Neha,MECH,9.12,62.73,61.41,55.24,1,0,"AutoCAD, SolidWorks",0,,0
S03861,Aisha,MECH,7.74,72.71,57.55,92.63,3,1,"SolidWorks, Python, AutoCAD",1,TCS,351223
S03862,Vikram,ECE,7.31,63.86,70.3,61.1,3,3,"VLSI, MATLAB, Verilog, Embedded",1,Accenture,1398236
S03863,Rahul,IT,7.45,80.0,99.63,76.2,1,1,"HTML, Python, Express, CSS",1,Accenture,1217683
S03864,Rahul,CSE,7.55,85.63,83.87,56.37,3,2,"Java, ML",1,Accenture,831112
S03865,Rahul,CSE,6.26,67.03,82.32,71.32,1,2,"React, CSS",1,Wipro,391248
S03866,Riya,IT,8.51,79.2,69.72,71.76,3,0,"React, SQL",1,Accenture,973711
S03867,Sneha,IT,5.59,67.88,74.61,89.91,3,1,"Node, HTML",1,Wipro,437778
S03868,Rahul,ECE,7.41,60.64,77.24,67.21,1,2,"C++, Verilog",1,Accenture,878462
S03869,Sneha,ECE,9.01,65.74,66.2,85.59,3,1,"Python, MATLAB",1,Accenture,960841
S03870,Aisha,CSE,7.11,70.86,66.33,73.49,2,1,"Express, Node, React",1,TCS,386447
S03871,Amit,IT,7.76,52.13,79.79,92.23,3,0,"Express, SQL",1,Accenture,1294763
S03872,Ananya,CSE,7.36,76.26,85.79,48.64,2,1,"C++, ML",1,Accenture,913414
S03873,Rohan,CSE,8.17,70.86,78.43,75.79,2,2,"Node, C++",1,Adobe,1669860
S03874,Aisha,MECH,6.38,80.01,60.18,37.93,2,1,"AutoCAD, SolidWorks",0,,0
S03875,Nikhil,CSE,5.86,76.08,80.36,69.3,4,0,"Express, Java",0,,0
S03876,Sneha,IT,7.62,71.2,76.88,82.25,1,3,"SQL, JavaScript, Node",1,Accenture,1360951
S03877,Vihaan,CSE,8.2,66.44,81.86,87.35,1,3,"Java, DataScience, DL",1,Amazon,1920976
S03878,Sneha,MECH,7.01,85.23,65.49,78.86,1,0,"AutoCAD, MATLAB, Python",0,,0
S03879,Riya,IT,6.48,91.7,69.16,66.51,1,2,"Java, React",0,,0
S03880,Priya,CSE,7.84,66.61,70.64,76.54,0,0,"C++, ML, HTML, Python",0,,0
S03881,Sneha,IT,8.29,80.42,68.41,100.0,1,1,"JavaScript, SQL",1,Accenture,1280000
S03882,Pooja,ECE,7.57,62.93,71.17,70.9,1,2,"Embedded, Verilog, C++",1,Accenture,1230892
S03883,Vikram,CIVIL,7.6,64.12,69.01,81.53,2,1,"Revit, AutoCAD, STAAD, Surveying",1,Accenture,837456
S03884,Ananya,CSE,8.36,66.14,56.94,64.85,1,1,"DataScience, Express, Java",0,,0
S03885,Vikram,MECH,8.06,76.85,80.27,82.85,1,1,"SolidWorks, MATLAB",1,Accenture,1099172
S03886,Aarav,CIVIL,6.61,59.25,62.37,80.87,3,2,"STAAD, Revit, Surveying, AutoCAD",1,TCS,586722
S03887,Aditi,CIVIL,6.29,85.5,40.52,62.67,3,1,"AutoCAD, Surveying, STAAD, Revit",0,,0
S03888,Ananya,ECE,6.81,79.38,64.6,79.33,3,1,"VLSI, Python, C++",0,,0
S03889,Riya,ECE,7.12,76.62,60.41,79.9,3,2,"VLSI, Embedded, MATLAB, C",0,,0
S03890,Pooja,IT,7.01,67.06,74.89,78.88,2,1,"HTML, Node, CSS, Express",1,Tech Mahindra,598501
S03891,Ananya,ECE,6.78,78.29,75.44,69.51,3,1,"Python, MATLAB",1,TCS,480484
S03892,Neha,IT,8.15,40.83,98.8,84.75,5,1,"JavaScript, SQL, Python, React",1,Adobe,3035630
S03893,Sneha,ECE,8.3,74.41,72.43,58.78,3,0,"Embedded, MATLAB, C",1,Accenture,1104180
S03894,Rohan,IT,7.1,71.6,77.94,70.12,1,0,"CSS, HTML, SQL",0,,0
S03895,Rishabh,ECE,7.66,51.14,64.87,71.34,3,3,"MATLAB, Verilog, C++",1,TCS,568790
S03896,Diya,MECH,7.73,74.06,51.02,84.06,3,0,"AutoCAD, Python",0,,0
S03897,Sneha,CSE,7.6,75.91,83.56,58.4,2,0,"ML, HTML, SQL, Node",1,Infosys,436807
S03898,Rishabh,MECH,6.87,51.46,62.93,72.89,3,1,"SolidWorks, Python",1,TCS,647154
S03899,Vihaan,IT,7.49,58.13,66.64,64.09,3,2,"SQL, HTML",1,Accenture,1237661
S03900,Aisha,MECH,8.04,90.64,54.82,71.31,0,2,"Python, AutoCAD",0,,0
S03901,Shreya,IT,7.85,68.14,79.14,74.71,2,2,"React, CSS, Python, JavaScript",1,Adobe,1898268
S03902,Rahul,IT,6.84,79.76,75.73,54.66,4,3,"CSS, Express, React",1,TCS,401705
S03903,Rohan,CIVIL,6.27,81.27,73.91,85.17,3,0,"STAAD, AutoCAD, Revit, Surveying",1,Wipro,382683
S03904,Sneha,CSE,6.89,73.94,71.46,75.13,1,1,"C++, React, DataScience, SQL",0,,0
S03905,Sameer,MECH,6.12,80.17,51.42,59.7,3,3,"MATLAB, AutoCAD, SolidWorks, Python",0,,0
S03906,Vihaan,IT,8.87,48.87,80.43,65.91,5,1,"SQL, Python, Java, Node",1,Amazon,1668052
S03907,Karan,IT,7.71,67.69,68.43,87.93,4,2,"React, HTML, SQL, Python",1,Accenture,719822
S03908,Neha,CSE,8.53,40.0,69.76,74.99,2,0,"Express, HTML",0,,0
S03909,Sneha,IT,8.23,52.54,66.27,58.42,3,1,"React, SQL, JavaScript",1,Accenture,813791
S03910,Sneha,CSE,7.28,64.54,85.58,60.6,3,3,"React, C++",1,Accenture,1053204
S03911,Riya,CSE,8.49,63.35,83.97,77.5,3,0,"DL, Python, Express, Java",0,,0
S03912,Ananya,CSE,6.96,70.41,73.53,78.94,3,3,"SQL, Java, HTML, Node",1,Wipro,536876
S03913,Amit,CSE,7.93,69.79,69.51,74.35,1,0,"SQL, HTML, C++, CSS",0,,0
S03914,Diya,CIVIL,8.1,71.34,35.98,66.5,4,0,"STAAD, AutoCAD, Surveying, Revit",0,,0
S03915,Neha,CIVIL,6.38,71.75,54.9,79.72,4,1,"STAAD, AutoCAD, Surveying",0,,0
S03916,Pooja,IT,5.32,73.33,61.04,66.26,2,0,"Python, CSS, React, JavaScript",0,,0
S03917,Neha,ECE,7.9,60.41,70.3,59.74,1,0,"VLSI, MATLAB, Verilog, C",0,,0
S03918,Aarav,CSE,9.06,62.75,93.45,89.04,3,0,"React, Python, Node, Java",1,Meta,2457653
S03919,Rishabh,ECE,7.75,69.63,73.13,75.87,2,1,"Verilog, MATLAB, VLSI",1,Accenture,1043901
S03920,Vihaan,MECH,7.15,69.79,38.45,60.58,3,1,"MATLAB, SolidWorks, Python",0,,0
S03921,Shreya,CIVIL,5.88,59.18,61.01,71.61,2,3,"Surveying, AutoCAD, STAAD, Revit",1,Wipro,428674
S03922,Karan,IT,8.09,80.82,77.9,70.33,2,2,"HTML, SQL",1,Amazon,2073343
S03923,Sneha,ECE,6.69,77.25,79.37,65.8,4,2,"C, Python, VLSI",1,TCS,573397
S03924,Shreya,CSE,8.99,61.4,87.38,72.8,3,1,"DataScience, Express, Python, CSS",1,Amazon,2233047
S03925,Rohan,CIVIL,7.79,67.92,54.41,58.86,1,0,"Revit, AutoCAD",0,,0
S03926,Aisha,CSE,8.66,90.1,79.46,80.48,3,1,"HTML, C++, DataScience",1,Amazon,2345015
S03927,Aisha,ECE,7.81,71.61,73.65,69.93,3,0,"VLSI, Python, Embedded",1,IBM,1152117
S03928,Nikhil,ECE,7.3,73.96,61.4,50.69,2,1,"Verilog, Embedded, Python",0,,0
S03929,Karan,ECE,7.33,63.91,79.87,67.26,6,1,"Embedded, Verilog, C++",1,Accenture,1185625
S03930,Nikhil,CSE,7.45,66.87,86.93,62.61,2,1,"CSS, Java, DataScience, C++",1,Accenture,983419
S03931,Karan,CIVIL,7.59,85.11,57.01,35.0,5,2,"Revit, AutoCAD, STAAD",0,,0
S03932,Nikhil,CSE,8.91,71.13,74.44,68.13,2,1,"React, C++, DataScience, Python",1,IBM,1388883
S03933,Amit,ECE,8.61,69.29,74.34,82.44,3,0,"C, Python, Verilog",1,IBM,732231
S03934,Rahul,CSE,7.79,70.08,69.12,68.71,3,0,"DataScience, SQL, Express",1,Accenture,1100204
S03935,Rishabh,CSE,7.73,95.45,75.96,78.5,6,2,"CSS, Node, HTML",1,Accenture,1029051
S03936,Priya,IT,6.59,70.4,72.82,70.1,2,1,"CSS, Express",0,,0
S03937,Sameer,IT,6.96,61.7,80.86,64.52,1,0,"HTML, React, Node",0,,0
S03938,Amit,CSE,8.85,63.45,65.73,61.22,4,0,"C++, HTML, Python",1,TCS,531478
S03939,Karan,CSE,9.17,77.81,76.71,54.61,0,1,"C++, CSS, DL, DataScience",1,IBM,1282414
S03940,Rishabh,IT,6.82,55.72,82.58,81.11,4,0,"Python, CSS, Java, HTML",1,TCS,608272
S03941,Diya,ECE,7.04,74.51,69.18,78.77,1,1,"Verilog, Python, MATLAB",1,TCS,526904
S03942,Shreya,MECH,6.78,62.76,56.83,66.66,3,1,"SolidWorks, AutoCAD, MATLAB, Python",1,TCS,439472
S03943,Sneha,CSE,8.38,51.41,75.14,45.71,3,0,"C++, Java, Node",0,,0
S03944,Ananya,IT,6.45,60.2,80.51,75.67,2,0,"Python, Java, HTML",1,HCL,363560
S03945,Nikhil,CSE,6.84,70.28,66.47,59.14,4,0,"Java, DataScience",0,,0
S03946,Ananya,CSE,8.75,83.95,66.04,71.73,3,1,"CSS, DataScience",1,Accenture,949808
S03947,Vihaan,ECE,5.55,79.13,76.23,51.51,2,0,"Python, VLSI, Embedded, C++",0,,0
S03948,Ananya,ECE,7.16,67.06,67.82,71.1,2,2,"MATLAB, C++",1,TCS,615794
S03949,Karan,CSE,7.55,79.72,80.32,68.42,1,1,"CSS, DL, Node",1,Accenture,1268658
S03950,Pooja,CSE,7.2,66.43,92.76,41.08,3,1,"ML, Python",1,Accenture,1221644
S03951,Neha,CSE,6.62,55.33,82.45,89.42,2,1,"CSS, HTML",0,,0
S03952,Vihaan,MECH,7.61,70.21,57.4,66.09,2,0,"AutoCAD, MATLAB",0,,0
S03953,Karan,CIVIL,6.18,54.94,70.17,66.89,5,3,"STAAD, Surveying, AutoCAD",0,,0
S03954,Neha,CSE,7.01,77.91,71.93,76.42,2,3,"Node, React",1,TCS,412179
S03955,Diya,CSE,8.51,78.06,78.35,69.39,4,1,"DataScience, CSS",1,Amazon,2530706
S03956,Rishabh,MECH,5.66,61.2,82.47,74.37,6,2,"AutoCAD, MATLAB",1,Tech Mahindra,414713
S03957,Aarav,CIVIL,6.58,71.46,55.97,56.27,4,0,"Revit, STAAD",1,TCS,491807
S03958,Karan,IT,7.8,71.36,81.25,68.29,0,2,"HTML, Express, CSS",1,Accenture,1310711
S03959,Rahul,CSE,9.37,78.72,61.4,47.09,4,0,"ML, C++, SQL",1,HCL,516777
S03960,Aisha,CSE,8.46,57.55,85.43,67.15,2,0,"Node, DataScience, Java",0,,0
S03961,Vikram,IT,7.49,75.99,82.87,87.34,2,1,"Express, Java",1,Accenture,773317
S03962,Rishabh,IT,8.35,56.83,61.18,51.93,6,1,"CSS, Python",1,TCS,503685
S03963,Diya,CSE,9.2,77.77,62.41,65.79,2,0,"React, DataScience, SQL, Python",0,,0
S03964,Shreya,IT,6.69,80.63,72.38,44.51,3,1,"Express, Node, Python",1,TCS,412560
S03965,Rishabh,CSE,9.34,63.3,74.92,70.1,2,0,"CSS, Python, ML",1,Deloitte,1176817
S03966,Shreya,ECE,7.37,82.19,84.32,75.59,2,1,"VLSI, C++, MATLAB, Python",1,TCS,494920
S03967,Diya,CSE,7.56,54.26,66.22,74.6,3,0,"ML, Node, React",1,TCS,457042
S03968,Aditi,CSE,7.47,81.0,91.71,62.78,5,2,"C++, ML, SQL, Java",1,Accenture,878222
S03969,Ananya,IT,7.66,84.38,94.31,44.27,2,1,"Node, React",0,,0
S03970,Rahul,IT,8.19,73.46,68.55,55.1,2,2,"JavaScript, React",1,Accenture,1391989
S03971,Pooja,CIVIL,7.04,68.04,51.47,85.08,0,1,"Revit, AutoCAD, Surveying, STAAD",0,,0
S03972,Amit,IT,7.07,73.12,100.0,80.55,2,0,"Python, SQL, React, CSS",1,Infosys,568000
S03973,Sneha,CSE,8.61,63.96,86.61,68.9,2,1,"React, ML, DL",1,Google,1558573
S03974,Shreya,ECE,6.9,96.25,85.7,71.95,1,1,"Embedded, MATLAB, Python",1,TCS,393856
S03975,Karan,CSE,8.68,64.13,96.82,57.67,3,1,"React, Express",1,Meta,2839589
S03976,Aditi,CIVIL,8.47,83.17,45.21,85.49,1,1,"Surveying, AutoCAD, Revit",1,Tech Mahindra,332923
S03977,Pooja,IT,6.71,62.59,64.96,61.37,3,1,"HTML, Java",0,,0
S03978,Shreya,IT,6.84,85.97,78.23,75.25,1,0,"SQL, HTML",1,Wipro,354928
S03979,Ananya,CSE,7.35,90.12,98.73,54.07,5,3,"Node, DL",1,Accenture,1037718
S03980,Sneha,IT,9.12,73.86,74.94,67.86,2,1,"Express, SQL",1,IBM,1006127
S03981,Sneha,MECH,8.66,72.87,79.88,84.98,1,2,"AutoCAD, MATLAB, Python",1,Amazon,3312648
S03982,Rohan,MECH,6.74,60.43,44.91,58.64,4,0,"AutoCAD, MATLAB, SolidWorks",0,,0
S03983,Rishabh,CSE,7.63,59.24,71.55,78.99,2,1,"C++, React, SQL",1,Accenture,991643
S03984,Ananya,CSE,7.97,72.98,78.89,57.03,4,2,"Python, CSS, Node",1,Adobe,2438758
S03985,Rahul,MECH,7.15,84.58,70.24,59.18,2,1,"SolidWorks, Python, AutoCAD",1,TCS,500789
S03986,Sneha,CIVIL,6.03,64.52,64.11,69.89,3,0,"STAAD, Surveying, AutoCAD",0,,0
S03987,Pooja,CSE,7.45,92.08,80.0,81.66,2,1,"Java, CSS, ML, Node",1,Accenture,1266320
S03988,Shreya,IT,8.37,63.9,62.76,66.42,3,1,"Express, SQL, React",1,Infosys,388220
S03989,Sneha,CSE,7.57,72.29,76.81,77.42,2,1,"DL, HTML",1,Accenture,910963
S03990,Rishabh,MECH,6.69,72.32,74.0,83.73,2,0,"AutoCAD, Python, MATLAB",0,,0
S03991,Karan,CSE,7.22,68.98,72.45,60.75,3,0,"CSS, Node, React",0,,0
S03992,Vikram,CSE,7.23,49.56,88.92,51.7,2,1,"CSS, DL, HTML, DataScience",1,Accenture,958699
S03993,Diya,ECE,7.01,63.81,74.6,65.73,3,1,"C, Verilog, MATLAB",1,TCS,450669
S03994,Aditi,CSE,9.38,72.0,77.25,85.28,3,1,"React, Express, DataScience",1,Amazon,1517060
S03995,Rohan,IT,8.49,69.04,91.71,60.25,3,2,"HTML, SQL, Python, React",1,Meta,1662645
S03996,Neha,IT,8.42,76.36,74.83,82.18,2,2,"HTML, JavaScript, Python, CSS",1,Adobe,2732499
S03997,Riya,CSE,8.31,77.57,65.13,66.85,0,0,"Python, Node, DL",0,,0
S03998,Sneha,IT,6.98,67.6,68.95,91.07,3,0,"Python, Node, JavaScript, SQL",1,Wipro,461752
S03999,Aisha,IT,9.39,60.38,66.87,96.95,5,0,"Java, JavaScript, SQL",1,Accenture,1355621
S04000,Rishabh,CSE,7.14,85.48,67.56,82.38,3,0,"DataScience, HTML, CSS",1,Tech Mahindra,492254
S04001,Karan,IT,8.05,56.45,76.43,50.24,3,3,"SQL, HTML, JavaScript, Node",1,Accenture,780918
S04002,Shreya,MECH,7.97,64.05,71.71,41.16,3,0,"SolidWorks, MATLAB",0,,0
S04003,Karan,ECE,6.3,61.5,61.93,70.73,3,2,"C++, MATLAB, VLSI",1,Tech Mahindra,426138
S04004,Priya,CSE,8.89,77.46,75.97,80.88,6,0,"Node, CSS, Express, DataScience",1,Amazon,2521195
S04005,Ananya,CSE,8.75,83.17,76.5,76.01,1,1,"DL, SQL, C++, DataScience",1,IBM,1098322
