student_id,name,branch,cgpa,avg_test_score,technical_score,aptitude_score,num_projects,num_internships,skills,placed,company,salary
S1560,Nikhil,IT,9.22,73.4,58.28,62.29,2,1,"Node, Java, CSS",1,Wipro,480360
S0645,Nikhil,MECH,8.25,81.27,85.19,66.8,4,1,"SolidWorks, AutoCAD, Python",1,HCL,417482
S1832,Rahul,MECH,8.32,71.86,66.54,49.02,5,1,"AutoCAD, MATLAB, SolidWorks",1,TCS,352743
S0758,Nikhil,MECH,5.98,84.17,63.06,95.0,4,0,"SolidWorks, Python, AutoCAD",1,Wipro,539194
S1626,Aarav,MECH,7.92,62.01,62.2,72.95,2,1,"SolidWorks, Python, AutoCAD",0,,0
S1705,Priya,MECH,7.97,76.4,55.37,83.74,3,1,"AutoCAD, Python, MATLAB",0,,0
S1644,Isha,MECH,8.33,68.05,73.56,61.97,3,1,"SolidWorks, Python, MATLAB",0,,0
S0922,Priya,CSE,7.21,64.14,66.59,85.29,3,2,"DataScience, Python, DL",1,Infosys,581600
S1594,Rahul,ECE,6.75,65.42,75.02,83.52,4,2,"Verilog, Embedded, VLSI",1,Wipro,477374
S1754,Aisha,IT,8.87,75.05,74.68,76.27,3,1,"Java, Express, HTML",0,,0
S1563,Aarav,ECE,7.11,64.97,89.67,55.16,5,2,"C, Verilog, C++",1,Infosys,583769
S1883,Aarav,CSE,6.51,58.15,85.0,59.31,2,2,"DataScience, SQL, DL",0,,0
S1868,Ananya,ECE,9.24,67.67,82.58,71.61,4,2,"VLSI, C, Verilog",1,Wipro,454928
S1562,Ananya,CSE,6.17,85.42,71.31,70.77,3,0,"Python, C++, ML",0,,0
S0146,Aisha,CIVIL,8.23,67.53,54.57,69.72,1,1,"Revit, STAAD, Surveying",1,TCS,463342
S1556,Ananya,IT,8.49,58.43,78.94,54.2,4,2,"Express, React, HTML",1,Infosys,574274
S1625,Nikhil,CIVIL,7.31,73.19,100.0,53.77,3,1,"AutoCAD, STAAD, Surveying",1,Infosys,547988
S1667,Ananya,IT,7.51,54.97,90.9,92.95,3,1,"React, Java, CSS",1,Infosys,478873
S0783,Aarav,CIVIL,7.67,67.18,52.29,55.4,3,2,"Surveying, Revit, STAAD",1,Infosys,513283
S0937,Aarav,CIVIL,7.57,70.02,66.88,69.54,3,0,"Revit, AutoCAD, STAAD",1,Wipro,567921
S0297,Karan,MECH,8.24,58.78,74.01,70.57,4,2,"MATLAB, AutoCAD, SolidWorks",1,Infosys,540219
S0608,Nikhil,ECE,6.73,60.66,69.23,66.45,3,2,"Embedded, C++, Verilog",1,HCL,384700
S1381,Diya,ECE,5.95,74.67,74.72,73.43,3,1,"Embedded, C++, Verilog",0,,0
S0501,Isha,CSE,8.16,75.0,82.8,86.87,3,0,"Python, SQL, DataScience",1,Infosys,566366
S0343,Rahul,ECE,7.21,76.2,75.93,60.94,2,0,"VLSI, Embedded, C",1,Wipro,404314
S0369,Nikhil,MECH,7.64,75.1,55.68,76.28,3,1,"MATLAB, SolidWorks, AutoCAD",1,TCS,354429
S0566,Ananya,CSE,8.68,82.57,88.78,42.51,5,1,"ML, C++, DL",0,,0
S1915,Priya,MECH,8.89,72.97,68.37,72.66,3,1,"AutoCAD, SolidWorks, MATLAB",0,,0
S0016,Priya,ECE,6.55,64.65,82.29,51.3,2,2,"VLSI, Embedded, Verilog",1,HCL,382344
S0057,Karan,ECE,7.79,67.06,81.89,53.63,3,1,"Embedded, C++, VLSI",1,Infosys,454104
S1997,Rahul,CSE,7.07,95.0,82.9,78.42,2,1,"DL, ML, Python",0,,0
S1146,Diya,CIVIL,6.77,65.95,92.41,55.23,2,1,"Surveying, AutoCAD, STAAD",1,Infosys,392813
S1587,Aarav,CSE,9.14,67.24,86.47,87.72,3,0,"DataScience, C++, DL",1,Wipro,371438
S1436,Diya,CSE,7.84,61.02,56.22,67.41,3,1,"C++, SQL, Python",1,HCL,436845
S1539,Karan,CIVIL,7.72,74.35,58.44,75.67,3,1,"Revit, STAAD, Surveying",1,HCL,501925
S1338,Aisha,MECH,6.35,62.57,72.77,76.33,5,1,"MATLAB, SolidWorks, Python",0,,0
S1332,Karan,ECE,6.75,62.94,66.15,65.69,4,1,"C++, C, Verilog",1,Infosys,595527
S1316,Priya,CIVIL,6.92,55.13,36.52,88.75,4,1,"STAAD, Surveying, AutoCAD",1,HCL,556531
S0962,Priya,CIVIL,6.48,72.66,79.18,94.1,3,1,"STAAD, AutoCAD, Surveying",0,,0
S1278,Ananya,ECE,5.5,59.08,64.23,91.49,2,1,"VLSI, C, Embedded",0,,0
S0314,Aarav,MECH,8.0,66.17,55.81,73.43,4,1,"Python, AutoCAD, SolidWorks",0,,0
S1337,Aarav,ECE,8.1,61.25,68.87,83.38,2,2,"C, Embedded, Verilog",1,TCS,539417
S0245,Diya,CSE,8.24,71.14,63.15,83.48,1,1,"ML, Python, DL",1,Wipro,507376
S0060,Aisha,MECH,7.98,56.16,85.57,83.4,3,1,"Python, SolidWorks, MATLAB",1,HCL,444149
S1589,Priya,IT,6.18,66.45,75.88,72.01,3,1,"Node, React, HTML",1,Infosys,549517
S0334,Ananya,CIVIL,6.85,58.79,100.0,68.23,3,1,"Revit, Surveying, AutoCAD",1,HCL,465377
S0019,Aarav,MECH,7.67,72.06,75.55,77.44,1,1,"AutoCAD, MATLAB, SolidWorks",1,TCS,385243
S1374,Ananya,CIVIL,6.82,78.45,70.29,92.53,5,1,"Surveying, Revit, STAAD",0,,0
S0682,Ananya,ECE,6.5,54.78,85.46,62.81,1,1,"Verilog, Embedded, C",0,,0
S1193,Nikhil,ECE,8.04,54.71,90.13,85.16,2,1,"Embedded, Verilog, VLSI",1,Infosys,361315
S1398,Aisha,CIVIL,6.43,77.96,75.28,95.0,3,2,"AutoCAD, STAAD, Revit",0,,0
S1325,Ananya,IT,7.41,69.04,83.88,67.42,2,1,"Express, React, Java",1,HCL,414512
S1571,Karan,MECH,8.31,77.45,52.56,88.24,1,2,"MATLAB, Python, AutoCAD",0,,0
S1299,Karan,MECH,7.82,76.9,96.59,60.25,4,1,"MATLAB, Python, SolidWorks",1,TCS,527278
S1371,Isha,CSE,6.16,61.71,64.11,77.12,1,0,"SQL, DataScience, DL",1,Infosys,479653
S1484,Rahul,MECH,7.53,52.59,61.08,67.27,4,1,"SolidWorks, AutoCAD, Python",1,Infosys,456757
S0169,Isha,ECE,9.4,70.45,65.68,71.48,3,1,"C++, C, Embedded",1,TCS,474051
S0392,Diya,MECH,7.97,72.35,72.16,62.53,3,0,"Python, AutoCAD, MATLAB",0,,0
S0533,Rohan,MECH,5.5,63.35,91.9,80.65,3,2,"MATLAB, SolidWorks, Python",1,HCL,423133
S1432,Nikhil,MECH,6.78,82.15,79.56,76.82,4,1,"MATLAB, SolidWorks, Python",1,HCL,436107
S1991,Rahul,CIVIL,9.74,53.25,73.97,53.93,5,1,"Surveying, STAAD, Revit",1,Wipro,516030
S1081,Aarav,CIVIL,7.65,51.25,74.17,80.73,4,2,"Surveying, AutoCAD, Revit",1,Infosys,393799
S1623,Isha,IT,8.73,64.26,80.75,70.17,4,2,"CSS, Express, HTML",1,Wipro,353078
S1950,Aisha,IT,7.16,78.69,71.36,83.09,1,0,"Express, HTML, React",0,,0
S0981,Rohan,ECE,8.36,78.93,78.13,60.35,2,0,"Embedded, C, Verilog",0,,0
S1557,Priya,CSE,6.63,63.57,78.75,80.59,4,1,"DL, SQL, DataScience",1,Wipro,520927
S0089,Nikhil,MECH,7.25,61.0,88.13,64.6,3,1,"Python, AutoCAD, SolidWorks",1,TCS,350932
S0260,Priya,CIVIL,7.83,66.17,69.01,86.31,3,2,"AutoCAD, STAAD, Surveying",1,Wipro,418088
S1930,Diya,IT,5.58,73.92,85.44,54.33,4,1,"Express, HTML, CSS",1,TCS,525171
S0470,Priya,IT,7.85,66.57,66.24,37.91,3,1,"React, CSS, HTML",0,,0
S1136,Priya,IT,7.18,69.72,77.73,89.11,3,1,"HTML, React, CSS",0,,0
S0954,Karan,MECH,6.54,69.61,73.08,79.16,3,2,"AutoCAD, Python, MATLAB",0,,0
S0135,Aisha,MECH,7.41,69.14,47.18,77.82,2,1,"AutoCAD, SolidWorks, MATLAB",0,,0
S1778,Isha,MECH,7.62,51.43,81.16,66.5,2,2,"AutoCAD, MATLAB, Python",0,,0
S1498,Priya,IT,9.36,76.04,86.48,62.98,4,1,"React, Java, HTML",1,Wipro,376301
S1413,Aisha,MECH,6.56,61.08,75.17,62.49,4,1,"SolidWorks, MATLAB, AutoCAD",1,TCS,566197
S1859,Aisha,MECH,6.69,67.94,87.94,57.53,3,1,"AutoCAD, SolidWorks, Python",1,Infosys,445111
S1634,Aisha,MECH,7.33,86.21,83.74,82.17,2,2,"MATLAB, SolidWorks, Python",0,,0
S0408,Rahul,CSE,6.42,65.67,87.01,64.01,4,0,"SQL, C++, DataScience",0,,0
S0282,Karan,ECE,5.92,63.52,79.68,64.0,3,2,"C, C++, Embedded",1,HCL,552214
S1343,Rahul,MECH,8.04,77.74,85.9,80.83,4,0,"AutoCAD, MATLAB, SolidWorks",1,Infosys,473290
S1366,Rahul,ECE,9.56,67.7,55.58,64.42,3,1,"Embedded, C, Verilog",0,,0
S1166,Karan,CIVIL,7.95,67.81,77.23,80.53,3,0,"Surveying, Revit, AutoCAD",1,Wipro,579830
S0247,Isha,IT,7.18,72.83,66.04,70.32,3,1,"Java, HTML, CSS",0,,0
S0161,Ananya,CIVIL,8.57,78.14,65.06,72.36,3,2,"Surveying, STAAD, AutoCAD",0,,0
S1225,Rahul,IT,7.31,75.58,69.74,82.91,3,1,"CSS, Java, React",0,,0
S1032,Karan,CSE,8.65,70.84,65.67,68.47,4,1,"SQL, C++, ML",1,TCS,368371
S1663,Aarav,CSE,8.19,70.69,89.59,71.31,1,1,"DL, ML, SQL",0,,0
S1523,Diya,CSE,10.0,74.11,59.56,60.08,3,1,"DataScience, ML, C++",0,,0
S0383,Ananya,CSE,7.23,57.58,71.4,56.83,4,2,"DL, Python, ML",1,TCS,384225
S1595,Aarav,IT,8.14,72.22,82.32,59.34,3,0,"CSS, Node, HTML",1,TCS,394450
S0044,Aarav,MECH,6.43,81.3,67.87,59.24,1,1,"Python, MATLAB, SolidWorks",1,Wipro,559297
S0985,Aisha,IT,7.14,70.76,53.42,76.02,2,0,"Java, HTML, Node",1,Wipro,483118
S0049,Nikhil,IT,7.07,72.03,76.21,47.05,1,1,"CSS, HTML, Express",1,Wipro,478290
S1235,Rahul,MECH,7.86,65.16,76.33,72.27,2,0,"MATLAB, AutoCAD, Python",1,Wipro,501953
S1228,Nikhil,IT,7.0,81.18,76.7,53.74,1,1,"Express, React, Java",0,,0
S0522,Isha,CSE,7.59,85.35,72.67,54.4,3,2,"Python, DataScience, SQL",0,,0
S1076,Diya,ECE,7.17,73.15,66.48,75.02,1,0,"Embedded, C, VLSI",1,Infosys,530275
S1572,Aisha,IT,7.4,86.79,59.15,62.77,3,1,"Java, CSS, Node",0,,0
S1248,Nikhil,CSE,7.28,74.65,80.33,78.87,3,1,"Python, DataScience, C++",1,TCS,508054
S0054,Isha,CSE,7.25,83.34,66.84,63.91,3,1,"ML, DataScience, Python",0,,0
S1337,Aarav,ECE,8.1,61.25,68.87,83.38,2,2,"C, Embedded, Verilog",1,TCS,539417
S1246,Ananya,ECE,6.75,78.75,48.66,76.36,3,0,"Embedded, Verilog, C",1,Wipro,365480
S0860,Karan,IT,6.79,77.83,80.02,51.24,3,2,"CSS, React, HTML",1,Wipro,456159
S1022,Aisha,MECH,6.47,66.28,75.82,55.95,4,0,"AutoCAD, Python, MATLAB",0,,0
S1435,Ananya,IT,8.19,66.63,75.17,60.51,2,1,"Java, Express, HTML",0,,0
S0513,Nikhil,CSE,5.5,78.82,72.75,77.56,3,2,"Python, C++, ML",0,,0
S1783,Rahul,IT,6.86,88.09,64.82,58.99,4,0,"Express, Java, HTML",1,Wipro,420417
S0222,Aarav,IT,9.08,76.47,89.26,74.95,5,2,"React, Node, Express",1,HCL,599307
S0048,Aisha,ECE,6.62,66.86,82.78,81.11,5,0,"Embedded, C++, C",1,Wipro,481629
S0372,Nikhil,CSE,7.37,69.84,64.54,57.25,3,1,"SQL, Python, C++",1,HCL,409205
S1881,Isha,MECH,5.62,70.06,60.05,71.06,2,2,"AutoCAD, Python, MATLAB",0,,0
S1429,Ananya,ECE,8.23,52.36,52.97,70.73,4,2,"C, C++, VLSI",1,TCS,375407
S1638,Priya,ECE,9.87,75.12,62.43,59.13,4,1,"Embedded, C++, VLSI",1,Wipro,450387
S1790,Rohan,ECE,5.5,59.88,73.39,73.81,2,1,"Verilog, Embedded, C",1,TCS,545580
S1296,Aisha,CSE,8.21,73.41,57.61,79.53,5,0,"SQL, Python, DataScience",0,,0
S0314,Aarav,MECH,8.0,66.17,55.81,73.43,4,1,"Python, AutoCAD, SolidWorks",0,,0
S1846,Ananya,MECH,8.2,62.21,74.6,63.53,4,0,"SolidWorks, MATLAB, AutoCAD",0,,0
S1465,Priya,CIVIL,7.82,73.68,55.72,76.64,5,0,"Surveying, Revit, AutoCAD",1,HCL,432663
S1860,Aisha,ECE,6.61,76.75,58.04,44.92,2,0,"Embedded, C++, Verilog",1,Wipro,493668
S1416,Priya,IT,6.59,82.08,70.89,73.19,2,0,"React, HTML, Java",0,,0
S0637,Isha,CSE,8.63,64.37,98.52,79.15,2,1,"DL, SQL, DataScience",1,TCS,572933
S0798,Isha,ECE,7.99,77.61,55.7,71.92,3,1,"C++, C, Verilog",0,,0
S0437,Rahul,IT,6.45,88.44,90.25,53.96,4,0,"HTML, Express, Node",1,Wipro,575411
S1980,Diya,CSE,6.77,69.35,57.7,54.4,3,1,"DL, Python, SQL",1,HCL,415107
S1718,Ananya,IT,5.65,73.89,63.72,81.28,4,1,"Java, CSS, Node",1,Wipro,458684
S1826,Aarav,CSE,6.73,63.21,76.23,66.8,3,2,"DataScience, ML, SQL",1,TCS,558982
S0593,Diya,ECE,6.84,71.2,80.39,65.39,2,0,"Verilog, C, VLSI",0,,0
S1192,Karan,MECH,7.46,57.84,87.64,69.29,5,1,"AutoCAD, SolidWorks, Python",0,,0
S1461,Nikhil,MECH,6.69,79.35,72.93,48.44,2,1,"Python, AutoCAD, SolidWorks",1,Infosys,360339
S1105,Aarav,CIVIL,7.94,44.36,66.01,57.37,1,0,"STAAD, Revit, Surveying",0,,0
S0120,Isha,MECH,7.06,71.07,88.3,58.63,2,1,"SolidWorks, AutoCAD, MATLAB",0,,0
S0303,Ananya,ECE,7.24,70.62,73.27,66.47,1,0,"Embedded, C, C++",1,TCS,518344
S0064,Aisha,CSE,5.53,66.81,79.94,55.94,4,1,"Python, SQL, DL",1,Wipro,399251
S1644,Isha,MECH,8.33,68.05,73.56,61.97,3,1,"SolidWorks, Python, MATLAB",0,,0
S1640,Ananya,MECH,9.42,82.2,59.22,60.65,1,1,"SolidWorks, Python, AutoCAD",0,,0
S1919,Ananya,ECE,8.1,59.05,67.52,59.59,3,1,"C++, Verilog, Embedded",0,,0
S0651,Nikhil,IT,8.52,74.75,46.92,61.89,4,2,"React, Express, HTML",1,Wipro,508848
S1589,Priya,IT,6.18,66.45,75.88,72.01,3,1,"Node, React, HTML",1,Infosys,549517
S0372,Nikhil,CSE,7.37,69.84,64.54,57.25,3,1,"SQL, Python, C++",1,HCL,409205
S0449,Priya,IT,7.85,70.41,67.03,70.54,1,0,"Express, CSS, React",1,Wipro,393830
S1383,Aarav,MECH,7.89,56.12,96.11,56.07,4,1,"Python, AutoCAD, SolidWorks",0,,0
S0381,Ananya,IT,6.99,70.69,70.67,59.08,1,2,"React, HTML, Java",1,HCL,412710
S1690,Diya,IT,9.14,82.91,92.8,71.19,4,1,"HTML, Node, React",1,Wipro,460860
S0476,Priya,CIVIL,5.5,71.75,58.33,73.74,2,2,"Revit, AutoCAD, Surveying",1,Infosys,385183
S1140,Diya,CSE,8.88,63.82,66.68,65.96,3,1,"Python, ML, DL",0,,0
S0922,Priya,CSE,7.21,64.14,66.59,85.29,3,2,"DataScience, Python, DL",1,Infosys,581600
S0533,Rohan,MECH,5.5,63.35,91.9,80.65,3,2,"MATLAB, SolidWorks, Python",1,HCL,423133
S0021,Rohan,CSE,6.96,70.81,52.35,60.05,2,1,"ML, DataScience, DL",0,,0
S1453,Karan,CSE,6.14,77.19,74.62,63.98,2,0,"ML, C++, DL",1,Infosys,410184
S1092,Priya,CIVIL,7.67,75.6,95.06,71.61,2,1,"AutoCAD, STAAD, Revit",1,Infosys,469547
S1212,Rohan,CIVIL,7.68,83.88,63.18,65.9,2,1,"STAAD, Surveying, Revit",1,HCL,353596
S0458,Diya,CIVIL,8.79,65.42,69.31,78.97,3,2,"AutoCAD, Revit, Surveying",1,Infosys,365114
S1541,Isha,ECE,6.97,62.16,70.2,50.47,3,2,"Embedded, VLSI, C",1,TCS,525143
S0988,Isha,MECH,7.45,70.66,76.0,61.2,1,1,"Python, MATLAB, AutoCAD",1,TCS,477438
S1245,Rahul,ECE,9.19,82.91,58.29,80.86,2,0,"Verilog, C++, C",1,HCL,484130
S0607,Diya,CIVIL,6.75,50.07,74.54,65.77,3,0,"AutoCAD, Revit, STAAD",0,,0
S0276,Aisha,ECE,7.02,82.05,51.81,79.67,2,1,"Verilog, C++, Embedded",1,TCS,596446
S1483,Aarav,CSE,7.14,78.15,82.07,45.11,3,1,"DL, C++, ML",0,,0
S1618,Isha,MECH,6.06,70.82,48.54,63.37,4,1,"MATLAB, AutoCAD, Python",1,HCL,400470
S0179,Priya,MECH,9.42,63.5,65.62,82.23,3,0,"Python, MATLAB, AutoCAD",1,TCS,477191
S0100,Nikhil,CSE,8.17,73.76,87.94,60.76,3,1,"Python, DataScience, ML",1,TCS,510164
S1791,Ananya,ECE,7.96,61.08,75.18,60.9,4,1,"VLSI, C++, Embedded",0,,0
S1711,Ananya,IT,7.92,86.98,51.93,58.97,3,1,"Node, React, Java",1,TCS,483427
S0006,Rahul,CIVIL,8.18,79.48,64.65,60.14,5,1,"STAAD, Revit, AutoCAD",1,Wipro,417564
S1305,Ananya,MECH,7.14,58.25,70.88,74.88,2,0,"SolidWorks, Python, MATLAB",1,Infosys,376448
S1542,Rohan,ECE,7.0,60.55,73.89,53.15,2,1,"C, Embedded, Verilog",1,HCL,509345
S1953,Ananya,CSE,8.15,79.41,57.54,65.5,5,2,"Python, DL, ML",0,,0
S0991,Isha,CSE,5.5,60.96,97.25,78.09,3,1,"DL, ML, DataScience",1,HCL,565085
S1927,Rahul,CIVIL,7.63,56.83,85.91,62.62,3,0,"Surveying, STAAD, Revit",1,Wipro,399669
S1333,Ananya,MECH,8.42,64.47,87.36,62.25,2,1,"SolidWorks, AutoCAD, MATLAB",0,,0
S1136,Priya,IT,7.18,69.72,77.73,89.11,3,1,"HTML, React, CSS",0,,0
S1448,Nikhil,IT,8.64,75.26,72.07,57.7,2,0,"Java, CSS, HTML",1,Infosys,422478
S0381,Ananya,IT,6.99,70.69,70.67,59.08,1,2,"React, HTML, Java",1,HCL,412710
S0181,Nikhil,CIVIL,7.19,67.6,54.3,64.45,2,0,"STAAD, Surveying, Revit",0,,0
S0161,Ananya,CIVIL,8.57,78.14,65.06,72.36,3,2,"Surveying, STAAD, AutoCAD",0,,0
S0503,Rahul,ECE,8.24,71.8,78.86,47.97,5,1,"Embedded, VLSI, Verilog",0,,0
S0109,Priya,ECE,7.89,60.91,50.68,51.49,3,1,"Verilog, C, Embedded",0,,0
S0474,Diya,ECE,7.82,73.29,67.3,74.61,1,2,"C++, Embedded, Verilog",0,,0
S1100,Aisha,CSE,7.59,77.48,92.37,77.39,1,2,"DataScience, ML, Python",0,,0
S0038,Karan,CSE,8.6,68.25,80.04,60.44,5,1,"DL, C++, ML",0,,0
S0355,Nikhil,ECE,7.58,69.26,73.93,72.68,3,0,"Verilog, Embedded, C++",1,HCL,436208
S1551,Diya,CSE,5.94,82.46,83.74,60.52,1,0,"DL, SQL, C++",1,Wipro,491434
S0337,Aisha,ECE,7.36,72.14,88.16,75.91,5,2,"Embedded, C, Verilog",1,HCL,478742
S0631,Aisha,IT,6.66,75.46,51.04,68.69,3,2,"CSS, React, Node",1,TCS,498840
S1408,Diya,IT,7.22,69.38,48.07,57.84,4,1,"Express, HTML, React",1,TCS,559916
S0841,Karan,CIVIL,7.15,81.24,83.75,63.62,3,1,"Revit, Surveying, STAAD",0,,0
S0168,Aisha,MECH,7.32,69.41,64.74,49.57,1,0,"SolidWorks, Python, AutoCAD",1,Infosys,581291
S1127,Rahul,CIVIL,7.46,58.94,65.72,83.31,3,1,"Revit, Surveying, AutoCAD",0,,0
S1178,Priya,CSE,5.95,82.25,76.68,71.47,3,0,"ML, C++, Python",1,TCS,371059
S0725,Priya,CIVIL,7.63,82.05,62.41,56.73,2,1,"Revit, STAAD, AutoCAD",1,TCS,470629
S0560,Aarav,CIVIL,8.15,64.87,67.44,76.95,5,2,"AutoCAD, Surveying, Revit",0,,0
S1919,Ananya,ECE,8.1,59.05,67.52,59.59,3,1,"C++, Verilog, Embedded",0,,0
S1826,Aarav,CSE,6.73,63.21,76.23,66.8,3,2,"DataScience, ML, SQL",1,TCS,558982
S1073,Priya,CIVIL,7.52,92.33,72.31,67.44,4,1,"STAAD, Surveying, AutoCAD",0,,0
S1462,Rohan,IT,8.03,59.87,70.21,61.51,3,1,"CSS, Node, Express",1,TCS,498868
S0380,Karan,CIVIL,8.49,76.38,69.17,69.01,3,2,"STAAD, Revit, AutoCAD",0,,0
S1963,Karan,CSE,7.96,73.22,75.22,66.94,3,1,"Python, SQL, C++",1,Wipro,570955
S0705,Aarav,ECE,8.55,68.23,54.76,74.1,2,1,"C++, VLSI, C",1,Infosys,420540
S0374,Isha,IT,7.29,77.05,62.8,68.67,2,1,"HTML, React, Node",1,HCL,511449
S1233,Isha,CSE,9.09,77.7,62.09,64.81,2,0,"C++, DataScience, ML",1,HCL,520428
S1453,Karan,CSE,6.14,77.19,74.62,63.98,2,0,"ML, C++, DL",1,Infosys,410184
S1217,Rahul,CSE,6.39,61.71,42.91,82.41,1,2,"SQL, DL, C++",1,HCL,469759
S0820,Diya,IT,8.25,62.97,52.9,60.48,5,1,"Node, Java, React",1,Wipro,426929
S1457,Aarav,IT,7.32,56.61,79.71,36.19,2,1,"React, HTML, Express",1,Wipro,472671
S1217,Rahul,CSE,6.39,61.71,42.91,82.41,1,2,"SQL, DL, C++",1,HCL,469759
S1263,Rohan,IT,6.08,59.58,67.42,69.81,2,2,"CSS, HTML, Express",1,Wipro,457280
S1301,Rohan,MECH,7.4,73.74,74.6,95.0,5,1,"AutoCAD, Python, MATLAB",0,,0
S1862,Nikhil,ECE,7.17,49.67,76.91,48.75,2,2,"C++, VLSI, Verilog",1,Wipro,424254
S0668,Aisha,CIVIL,5.84,50.87,77.01,46.66,4,1,"Revit, Surveying, AutoCAD",1,TCS,475714
S0419,Isha,ECE,7.53,67.88,93.31,65.22,3,1,"VLSI, C++, C",0,,0
S1556,Ananya,IT,8.49,58.43,78.94,54.2,4,2,"Express, React, HTML",1,Infosys,574274
S1373,Rohan,ECE,7.74,73.22,63.9,52.92,5,0,"Embedded, Verilog, C++",0,,0
S0627,Priya,ECE,7.07,86.5,73.08,65.45,2,1,"C, Verilog, C++",1,HCL,490849
S1837,Rohan,IT,8.2,91.78,84.57,67.1,4,0,"Express, HTML, React",0,,0
S0921,Isha,MECH,7.37,69.75,85.43,75.8,1,2,"SolidWorks, AutoCAD, Python",0,,0
S1042,Diya,MECH,7.2,64.1,91.09,58.03,5,1,"AutoCAD, MATLAB, Python",1,Infosys,434010
S1491,Karan,CSE,7.96,40.0,80.47,88.91,3,2,"SQL, C++, ML",1,Infosys,463313
S1227,Rahul,CIVIL,5.5,67.65,74.66,67.47,4,1,"STAAD, AutoCAD, Surveying",1,TCS,558705
S1169,Rohan,ECE,8.33,78.97,81.37,55.38,3,0,"Verilog, VLSI, Embedded",1,TCS,440843
S1217,Rahul,CSE,6.39,61.71,42.91,82.41,1,2,"SQL, DL, C++",1,HCL,469759
S1422,Rahul,MECH,8.09,67.41,59.24,64.34,1,1,"AutoCAD, SolidWorks, Python",1,Wipro,365705
S1345,Isha,CSE,7.64,83.98,51.82,82.55,4,1,"C++, DL, DataScience",1,HCL,432300
S1729,Rahul,ECE,6.8,58.15,78.78,53.78,4,1,"C, C++, VLSI",1,Wipro,367954
S0738,Aisha,IT,7.04,69.76,68.71,55.92,4,2,"Express, React, HTML",1,TCS,370939
S0080,Rohan,CIVIL,9.69,49.05,84.87,47.32,2,0,"Surveying, STAAD, AutoCAD",1,TCS,585065
S0360,Priya,IT,6.95,95.0,68.49,66.77,1,2,"Java, React, Node",1,Infosys,483361
S0336,Diya,CSE,6.96,64.82,67.31,80.17,1,0,"C++, ML, DataScience",0,,0
S1938,Aisha,MECH,8.48,78.71,71.18,59.9,2,0,"SolidWorks, Python, MATLAB",1,Infosys,439023
S0760,Priya,MECH,8.58,77.11,85.52,64.16,3,0,"MATLAB, AutoCAD, SolidWorks",1,Wipro,492807
S1113,Karan,ECE,8.66,70.81,77.96,62.59,2,2,"C++, Embedded, C",1,Infosys,529234
S0866,Priya,MECH,6.91,84.94,74.98,78.17,2,1,"AutoCAD, Python, SolidWorks",1,Wipro,580948
S0664,Rahul,IT,7.97,60.39,86.02,39.89,3,1,"React, Express, Java",0,,0
S1285,Priya,ECE,8.89,77.83,69.44,85.53,3,1,"Verilog, VLSI, Embedded",1,Infosys,494260
S1169,Rohan,ECE,8.33,78.97,81.37,55.38,3,0,"Verilog, VLSI, Embedded",1,TCS,440843
S0026,Ananya,ECE,9.02,69.9,66.23,60.21,4,1,"Verilog, C++, Embedded",1,HCL,500459
S0130,Priya,ECE,7.54,75.97,70.32,74.65,2,1,"C++, VLSI, C",1,HCL,526722
S0281,Nikhil,CIVIL,8.05,91.58,67.31,86.02,4,0,"Revit, STAAD, Surveying",1,Infosys,506960
S1285,Priya,ECE,8.89,77.83,69.44,85.53,3,1,"Verilog, VLSI, Embedded",1,Infosys,494260
S0080,Rohan,CIVIL,9.69,49.05,84.87,47.32,2,0,"Surveying, STAAD, AutoCAD",1,TCS,585065
S1795,Karan,CSE,6.19,53.17,66.17,78.2,4,1,"C++, SQL, ML",1,TCS,360523
S1918,Nikhil,MECH,6.68,68.62,60.21,66.76,1,1,"Python, MATLAB, SolidWorks",0,,0
S0066,Ananya,IT,7.43,78.02,59.5,76.81,5,1,"Express, React, CSS",1,Infosys,552438
S0151,Aisha,CIVIL,8.66,76.99,100.0,79.45,3,1,"Surveying, STAAD, Revit",0,,0
S0087,Rahul,CIVIL,5.78,72.65,77.97,49.22,3,2,"Revit, AutoCAD, Surveying",1,Infosys,430341
S1514,Ananya,MECH,7.09,65.87,79.72,73.66,4,2,"AutoCAD, MATLAB, Python",0,,0
S0967,Isha,ECE,7.46,79.45,79.76,61.22,3,2,"Embedded, Verilog, VLSI",1,HCL,445310
S0804,Aarav,IT,9.23,75.67,67.44,63.44,3,0,"React, HTML, Java",1,Infosys,451287
S1374,Ananya,CIVIL,6.82,78.45,70.29,92.53,5,1,"Surveying, Revit, STAAD",0,,0
S0744,Rahul,CSE,6.03,67.28,57.64,50.9,3,1,"C++, DL, SQL",1,HCL,583933
S0419,Isha,ECE,7.53,67.88,93.31,65.22,3,1,"VLSI, C++, C",0,,0
S1888,Rohan,CIVIL,7.44,74.93,66.05,87.29,4,2,"Revit, Surveying, STAAD",0,,0
S0163,Aarav,CIVIL,8.43,71.04,100.0,69.68,3,0,"STAAD, Surveying, AutoCAD",1,TCS,568048
S1790,Rohan,ECE,5.5,59.88,73.39,73.81,2,1,"Verilog, Embedded, C",1,TCS,545580
